               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,             0.02702,           0.0082539,           0.0042835,             0.75375,             0.67582,             0.68887,             0.44094,            0.030247,           0.0054898,           0.0034137,            0.006766,            0.006766,            0.006766
                 100,            0.028151,            0.008827,           0.0037224,             0.99954,             0.73748,             0.78351,             0.48316,            0.033561,           0.0048416,           0.0047872,            0.006733,            0.006733,            0.006733
                 101,            0.027507,           0.0086653,            0.006418,             0.68494,             0.71515,              0.7384,             0.44985,            0.032152,            0.004739,           0.0044761,              0.0067,              0.0067,              0.0067
                 102,            0.028216,           0.0090596,           0.0050798,             0.83669,             0.45604,             0.61285,             0.40153,            0.030998,           0.0054255,           0.0050789,            0.006667,            0.006667,            0.006667
                 103,            0.027812,           0.0083023,           0.0039109,             0.95735,              0.5457,             0.63187,             0.43566,            0.031967,           0.0051527,           0.0054636,            0.006634,            0.006634,            0.006634
                 104,            0.025833,           0.0085562,           0.0027088,             0.81096,             0.54675,             0.61512,             0.35513,            0.032247,           0.0055258,           0.0072409,            0.006601,            0.006601,            0.006601
                 105,            0.026684,            0.009875,           0.0037318,             0.67357,             0.37399,             0.48737,             0.28155,            0.036862,            0.005913,           0.0055218,            0.006568,            0.006568,            0.006568
                 106,            0.026886,           0.0087462,           0.0055115,             0.60334,              0.4762,             0.50407,              0.3047,             0.03752,           0.0062966,           0.0051943,            0.006535,            0.006535,            0.006535
                 107,            0.024974,           0.0089321,           0.0031369,             0.88083,             0.55888,             0.64533,             0.41654,            0.032113,              0.0056,           0.0080281,            0.006502,            0.006502,            0.006502
                 108,              0.0246,           0.0083904,           0.0030968,             0.78017,             0.55639,             0.67169,             0.40973,            0.027529,           0.0060277,           0.0071848,            0.006469,            0.006469,            0.006469
                 109,            0.024782,           0.0070436,            0.001867,             0.87946,             0.55144,             0.60328,             0.38167,            0.031225,           0.0065048,            0.010577,            0.006436,            0.006436,            0.006436
                 110,            0.026112,            0.007921,           0.0043119,             0.69917,             0.49451,             0.54727,              0.3322,            0.028476,           0.0060942,            0.011875,            0.006403,            0.006403,            0.006403
                 111,            0.026196,           0.0073398,           0.0034793,             0.65927,             0.51635,             0.51617,               0.325,            0.028293,           0.0066893,           0.0096676,             0.00637,             0.00637,             0.00637
                 112,            0.024514,           0.0091314,           0.0054008,             0.66089,             0.56105,             0.61313,             0.39876,            0.029829,           0.0046964,            0.012124,            0.006337,            0.006337,            0.006337
                 113,            0.023345,           0.0078081,           0.0025781,             0.66486,             0.81406,              0.6935,             0.44995,            0.026816,           0.0054173,           0.0063072,            0.006304,            0.006304,            0.006304
                 114,            0.024949,           0.0089947,           0.0027733,             0.64271,             0.59012,             0.59192,              0.3918,            0.029943,           0.0061216,            0.007222,            0.006271,            0.006271,            0.006271
                 115,            0.026457,           0.0079014,           0.0022813,             0.81364,             0.54735,             0.62128,             0.43169,            0.033637,           0.0061367,           0.0065525,            0.006238,            0.006238,            0.006238
                 116,            0.026473,           0.0078888,           0.0044373,             0.64207,             0.63736,             0.68207,             0.48484,            0.029535,           0.0054176,           0.0055271,            0.006205,            0.006205,            0.006205
                 117,            0.025208,            0.008157,           0.0027712,             0.68028,             0.67033,             0.67395,             0.44218,            0.028671,           0.0056417,           0.0045865,            0.006172,            0.006172,            0.006172
                 118,            0.023616,           0.0071885,           0.0035798,             0.84848,             0.57528,             0.69327,             0.43347,            0.031135,           0.0053394,           0.0056958,            0.006139,            0.006139,            0.006139
                 119,            0.024935,           0.0082697,           0.0030742,             0.95733,             0.56044,             0.70381,             0.46974,             0.02734,           0.0049834,           0.0047624,            0.006106,            0.006106,            0.006106
                 120,            0.023431,           0.0088485,           0.0022697,             0.72118,             0.48901,             0.57912,             0.38592,            0.027245,           0.0052593,           0.0054686,            0.006073,            0.006073,            0.006073
                 121,            0.023671,           0.0075956,           0.0016286,             0.55075,             0.63736,             0.62331,             0.38633,            0.028995,           0.0056496,           0.0066834,             0.00604,             0.00604,             0.00604
                 122,            0.025834,           0.0078354,           0.0024976,             0.62358,              0.7276,             0.71172,             0.43629,            0.024808,           0.0059774,           0.0034515,            0.006007,            0.006007,            0.006007
                 123,             0.02466,           0.0077063,           0.0020651,             0.79395,             0.65354,             0.66188,             0.44317,            0.026959,           0.0057023,            0.001853,            0.005974,            0.005974,            0.005974
                 124,            0.024729,           0.0083076,           0.0032839,             0.68044,             0.61743,             0.63356,             0.42352,            0.026878,            0.005677,           0.0036818,            0.005941,            0.005941,            0.005941
                 125,            0.023756,           0.0083843,            0.003788,             0.57946,             0.53064,             0.58179,             0.37865,            0.028591,            0.006541,           0.0080348,            0.005908,            0.005908,            0.005908
                 126,            0.025056,           0.0077845,           0.0026311,             0.92937,             0.55722,             0.67092,             0.43104,            0.027959,           0.0059302,           0.0028856,            0.005875,            0.005875,            0.005875
                 127,            0.026302,           0.0086552,           0.0030476,             0.86925,             0.63585,             0.74138,             0.46806,            0.027292,           0.0065744,           0.0019479,            0.005842,            0.005842,            0.005842
                 128,            0.024016,           0.0078446,           0.0022542,             0.81095,             0.67033,             0.72561,              0.4503,            0.027008,           0.0065532,           0.0035788,            0.005809,            0.005809,            0.005809
                 129,            0.025349,           0.0072344,           0.0021269,              0.9512,             0.70879,             0.72189,             0.44897,              0.0296,           0.0061483,           0.0036106,            0.005776,            0.005776,            0.005776
                 130,            0.024371,           0.0077081,           0.0022695,             0.86645,             0.65467,             0.70255,             0.45115,            0.030224,           0.0065739,           0.0039428,            0.005743,            0.005743,            0.005743
                 131,            0.024369,           0.0072355,           0.0024338,             0.88306,             0.67033,             0.72112,             0.48564,            0.029119,           0.0063996,           0.0058608,             0.00571,             0.00571,             0.00571
                 132,            0.024504,           0.0078622,           0.0034584,             0.89123,             0.68125,             0.77296,             0.47227,            0.028939,           0.0053852,           0.0049862,            0.005677,            0.005677,            0.005677
                 133,            0.024999,           0.0071393,           0.0032656,             0.73343,             0.63736,             0.69746,             0.47706,            0.026952,           0.0052912,           0.0067241,            0.005644,            0.005644,            0.005644
                 134,             0.02465,           0.0081671,           0.0030186,             0.81869,             0.56967,             0.62786,             0.44123,            0.028723,           0.0052121,           0.0055868,            0.005611,            0.005611,            0.005611
                 135,            0.025983,           0.0079801,           0.0053964,             0.81165,             0.67582,             0.67201,              0.4329,            0.031489,           0.0052736,           0.0036348,            0.005578,            0.005578,            0.005578
                 136,            0.023065,           0.0083859,            0.002681,             0.77809,             0.67582,             0.68945,             0.44904,            0.030923,           0.0054724,           0.0037869,            0.005545,            0.005545,            0.005545
                 137,            0.022728,            0.007789,           0.0020493,             0.81859,             0.66172,             0.70996,             0.40506,            0.029778,            0.005888,           0.0048384,            0.005512,            0.005512,            0.005512
                 138,            0.023998,           0.0074684,           0.0046545,             0.65235,             0.63736,             0.70498,             0.45153,            0.027378,           0.0064826,           0.0042988,            0.005479,            0.005479,            0.005479
                 139,            0.023685,            0.007678,           0.0011424,             0.62788,             0.52257,             0.58985,             0.38661,            0.030529,           0.0071485,           0.0054192,            0.005446,            0.005446,            0.005446
                 140,            0.023706,            0.007219,           0.0010484,             0.57477,             0.56593,             0.54213,             0.36176,            0.031168,           0.0070915,           0.0053076,            0.005413,            0.005413,            0.005413
                 141,            0.023337,           0.0072944,            0.001868,             0.75081,             0.47764,              0.5581,              0.3689,            0.030396,           0.0070548,           0.0044757,             0.00538,             0.00538,             0.00538
                 142,            0.021072,           0.0068645,           0.0019928,             0.79869,             0.48901,             0.50183,             0.34738,            0.032671,           0.0076642,            0.005554,            0.005347,            0.005347,            0.005347
                 143,             0.02293,           0.0074544,           0.0026318,             0.79153,             0.45055,             0.49427,             0.31842,            0.038674,           0.0071075,           0.0052697,            0.005314,            0.005314,            0.005314
                 144,            0.024024,           0.0074338,           0.0028876,             0.84399,             0.44203,             0.60168,             0.39889,            0.031173,           0.0059845,           0.0075655,            0.005281,            0.005281,            0.005281
                 145,             0.02356,           0.0070213,           0.0039119,             0.80841,             0.57539,             0.65371,             0.41697,            0.032158,           0.0051701,           0.0078409,            0.005248,            0.005248,            0.005248
                 146,             0.02443,            0.007827,           0.0040519,             0.63706,             0.63895,             0.64084,             0.43388,            0.031554,           0.0054107,           0.0084599,            0.005215,            0.005215,            0.005215
                 147,            0.022097,           0.0079645,           0.0026377,             0.96625,             0.50424,             0.68143,             0.44558,            0.030881,            0.005408,           0.0081299,            0.005182,            0.005182,            0.005182
                 148,            0.023386,           0.0072336,           0.0029265,             0.72365,             0.67871,             0.67034,              0.4396,            0.030224,           0.0050497,           0.0084221,            0.005149,            0.005149,            0.005149
                 149,             0.02245,           0.0073496,           0.0028135,             0.64152,             0.69338,             0.58552,             0.38637,            0.029999,           0.0057285,            0.022961,            0.005116,            0.005116,            0.005116
                 150,            0.021765,           0.0082043,           0.0027993,             0.50941,              0.5248,             0.54134,             0.32353,            0.028783,           0.0063498,            0.015277,            0.005083,            0.005083,            0.005083
                 151,            0.022812,           0.0080992,           0.0019303,             0.82343,             0.56108,             0.64467,             0.43399,            0.028884,           0.0059013,           0.0049301,             0.00505,             0.00505,             0.00505
                 152,            0.021703,           0.0064757,           0.0016887,             0.86425,              0.6044,             0.66873,             0.42503,            0.028838,           0.0059841,           0.0053823,            0.005017,            0.005017,            0.005017
                 153,            0.021775,           0.0073741,           0.0029677,             0.87462,             0.60258,             0.69871,             0.45467,            0.028033,           0.0061321,           0.0077792,            0.004984,            0.004984,            0.004984
                 154,            0.021733,           0.0074063,           0.0027236,             0.67348,             0.59075,             0.65915,             0.44386,            0.027293,           0.0062544,           0.0077483,            0.004951,            0.004951,            0.004951
                 155,             0.02171,           0.0070698,           0.0015411,             0.90038,             0.59304,             0.68117,             0.46344,            0.029316,           0.0063415,           0.0037099,            0.004918,            0.004918,            0.004918
                 156,            0.021989,           0.0069948,           0.0031419,             0.89138,             0.59943,             0.69236,             0.45001,            0.030654,            0.006474,           0.0024266,            0.004885,            0.004885,            0.004885
                 157,            0.022706,           0.0068202,           0.0022242,             0.85446,             0.66321,             0.70591,             0.47707,            0.029095,           0.0063953,           0.0017116,            0.004852,            0.004852,            0.004852
