               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,             0.02654,           0.0077066,           0.0038404,             0.62669,             0.61802,             0.61237,             0.38021,            0.031788,           0.0053623,           0.0078592,           0.0069706,           0.0069706,           0.0069706
                 155,            0.024924,            0.007799,           0.0046364,             0.70074,             0.62721,              0.6328,             0.42684,            0.030087,           0.0052884,           0.0083125,           0.0069508,           0.0069508,           0.0069508
                 156,            0.023271,           0.0076918,            0.003514,             0.68883,             0.70879,             0.68969,             0.44228,            0.028286,           0.0052972,           0.0077011,            0.006931,            0.006931,            0.006931
                 157,            0.022988,           0.0078068,           0.0020769,             0.86561,             0.54965,             0.62936,             0.44255,            0.030052,           0.0052686,           0.0068982,           0.0069112,           0.0069112,           0.0069112
                 158,            0.022673,           0.0074495,           0.0018914,              0.8981,             0.66388,             0.72065,             0.46215,            0.029352,           0.0050728,           0.0065253,           0.0068914,           0.0068914,           0.0068914
                 159,            0.023651,           0.0071836,           0.0025773,             0.83546,             0.62243,             0.71369,             0.46636,            0.028959,           0.0053668,           0.0059719,           0.0068716,           0.0068716,           0.0068716
                 160,            0.025445,           0.0076663,           0.0028572,               0.703,             0.63873,             0.64356,             0.39523,             0.02818,           0.0060918,           0.0071946,           0.0068518,           0.0068518,           0.0068518
                 161,            0.025102,           0.0070565,           0.0016413,             0.73374,             0.44063,             0.54816,             0.33369,            0.029046,           0.0066359,           0.0073642,            0.006832,            0.006832,            0.006832
                 162,            0.022305,           0.0073533,           0.0025352,             0.60019,             0.48901,             0.53567,             0.32699,            0.029345,            0.006933,           0.0077371,           0.0068122,           0.0068122,           0.0068122
                 163,            0.022209,           0.0070447,           0.0019275,             0.43793,             0.55871,              0.5697,             0.36282,             0.02778,           0.0068367,           0.0056689,           0.0067924,           0.0067924,           0.0067924
                 164,            0.022288,           0.0076168,           0.0031158,             0.81694,             0.41758,             0.52303,             0.34915,            0.029391,           0.0073948,           0.0046505,           0.0067726,           0.0067726,           0.0067726
                 165,            0.025291,           0.0077431,           0.0036316,             0.71686,             0.41758,             0.53116,              0.3267,            0.032277,           0.0082364,           0.0085168,           0.0067528,           0.0067528,           0.0067528
                 166,            0.024872,           0.0072235,           0.0022426,             0.56383,             0.53656,             0.57641,             0.36276,             0.02893,           0.0066812,           0.0076622,            0.006733,            0.006733,            0.006733
                 167,            0.023238,           0.0075603,           0.0024652,             0.62475,             0.59212,             0.57744,             0.35722,            0.033606,           0.0060823,           0.0093383,           0.0067132,           0.0067132,           0.0067132
                 168,            0.023626,           0.0072204,           0.0016429,             0.67273,             0.58525,             0.59649,             0.39665,            0.029365,           0.0061076,           0.0086497,           0.0066934,           0.0066934,           0.0066934
                 169,            0.021845,           0.0071458,           0.0021545,             0.72493,             0.49451,             0.56482,             0.40061,            0.028045,           0.0062318,           0.0089271,           0.0066736,           0.0066736,           0.0066736
                 170,            0.021457,           0.0074485,           0.0018061,             0.59925,             0.59329,             0.65929,             0.39466,            0.026426,           0.0061426,           0.0063518,           0.0066538,           0.0066538,           0.0066538
                 171,            0.023211,           0.0071813,           0.0011973,             0.67718,             0.70787,             0.67796,             0.40631,            0.024865,           0.0062511,           0.0058095,            0.006634,            0.006634,            0.006634
                 172,            0.023048,           0.0073251,           0.0029525,             0.90106,              0.5989,             0.68128,             0.43146,            0.024347,            0.006156,           0.0056397,           0.0066142,           0.0066142,           0.0066142
                 173,             0.02305,           0.0071295,           0.0022837,             0.72742,             0.59844,             0.62412,             0.39467,            0.024834,           0.0065365,           0.0072655,           0.0065944,           0.0065944,           0.0065944
                 174,            0.024239,           0.0068408,           0.0034254,             0.74514,             0.57634,             0.62323,             0.39417,            0.026285,           0.0062385,           0.0088518,           0.0065746,           0.0065746,           0.0065746
                 175,            0.023422,           0.0072964,           0.0033206,             0.76031,             0.51835,             0.61449,             0.40586,            0.027133,           0.0063884,           0.0053946,           0.0065548,           0.0065548,           0.0065548
                 176,            0.024698,           0.0063964,             0.00228,             0.79869,             0.63736,             0.66811,             0.40885,            0.028774,           0.0063319,            0.005174,            0.006535,            0.006535,            0.006535
                 177,            0.023642,           0.0067342,           0.0031535,             0.62076,             0.70879,             0.59779,             0.42004,            0.029264,           0.0061145,           0.0068665,           0.0065152,           0.0065152,           0.0065152
                 178,            0.024308,           0.0076885,           0.0034841,             0.74936,             0.62579,             0.61755,             0.43781,            0.025004,           0.0061409,           0.0084316,           0.0064954,           0.0064954,           0.0064954
                 179,            0.023887,           0.0074383,           0.0031492,             0.80209,             0.58807,             0.66175,             0.43992,            0.026023,           0.0067863,            0.008485,           0.0064756,           0.0064756,           0.0064756
                 180,            0.022724,           0.0073468,            0.003689,             0.91066,             0.52198,             0.63991,             0.45246,             0.02636,           0.0069318,            0.010074,           0.0064558,           0.0064558,           0.0064558
                 181,            0.022987,           0.0074617,           0.0028394,              0.8599,             0.59426,             0.60798,             0.40038,            0.027491,           0.0073755,           0.0094905,            0.006436,            0.006436,            0.006436
                 182,            0.022089,           0.0072183,           0.0023604,             0.76759,              0.5989,             0.61178,             0.41931,            0.024413,           0.0078292,           0.0094667,           0.0064162,           0.0064162,           0.0064162
                 183,            0.023833,           0.0062334,           0.0039708,             0.65387,             0.62998,             0.67886,             0.41849,            0.025127,           0.0069878,            0.009262,           0.0063964,           0.0063964,           0.0063964
                 184,            0.023565,           0.0067051,           0.0014286,             0.75034,             0.70698,             0.64175,             0.40419,            0.026368,           0.0065372,           0.0064883,           0.0063766,           0.0063766,           0.0063766
                 185,            0.021917,           0.0061594,            0.003547,             0.90733,             0.53991,              0.6402,             0.42873,            0.024649,           0.0062335,           0.0071723,           0.0063568,           0.0063568,           0.0063568
                 186,            0.023161,           0.0071778,           0.0022435,             0.93071,             0.55121,             0.65233,              0.4671,            0.025619,           0.0063517,           0.0077572,            0.006337,            0.006337,            0.006337
                 187,            0.021557,           0.0068001,           0.0018478,             0.93286,             0.55324,             0.62812,             0.44256,            0.025762,           0.0067813,           0.0087362,           0.0063172,           0.0063172,           0.0063172
                 188,            0.022213,           0.0072054,           0.0058849,             0.59423,             0.48352,              0.5365,             0.35294,             0.02806,           0.0064406,            0.015979,           0.0062974,           0.0062974,           0.0062974
                 189,             0.02173,           0.0077734,           0.0029582,             0.67388,             0.52238,             0.56188,             0.37183,            0.026779,           0.0076578,            0.010203,           0.0062776,           0.0062776,           0.0062776
                 190,            0.021817,            0.006702,           0.0026677,             0.96458,             0.48352,             0.62903,              0.3852,            0.027874,            0.007853,           0.0097522,           0.0062578,           0.0062578,           0.0062578
                 191,            0.021905,           0.0068985,           0.0020003,             0.92963,             0.51916,             0.60028,             0.36167,            0.029677,            0.007149,             0.01067,            0.006238,            0.006238,            0.006238
                 192,            0.024269,           0.0071014,           0.0020026,              0.7409,             0.56044,             0.59316,             0.36888,             0.03051,           0.0069265,            0.012451,           0.0062182,           0.0062182,           0.0062182
                 193,            0.022683,            0.007357,           0.0025692,              0.8389,              0.6024,             0.64015,             0.39693,            0.029214,            0.006844,           0.0097807,           0.0061984,           0.0061984,           0.0061984
                 194,            0.022073,           0.0066672,           0.0026832,             0.84666,             0.48352,             0.59731,             0.37811,            0.027094,           0.0068195,           0.0087627,           0.0061786,           0.0061786,           0.0061786
                 195,            0.022926,           0.0066783,           0.0018131,             0.64404,             0.56448,             0.59066,             0.35625,            0.028817,           0.0067182,            0.010147,           0.0061588,           0.0061588,           0.0061588
                 196,            0.022395,           0.0073192,           0.0018035,             0.63974,             0.52747,             0.52888,             0.35859,            0.028005,           0.0065358,            0.011003,            0.006139,            0.006139,            0.006139
                 197,            0.021988,           0.0071484,           0.0013145,             0.86766,             0.48708,             0.57209,             0.35289,             0.02931,           0.0068262,            0.011912,           0.0061192,           0.0061192,           0.0061192
                 198,            0.023686,           0.0068516,           0.0015885,             0.90249,             0.42288,              0.5814,               0.348,            0.030258,           0.0068824,            0.011255,           0.0060994,           0.0060994,           0.0060994
                 199,            0.022999,           0.0070083,           0.0027364,             0.80743,             0.37912,             0.54061,             0.34678,            0.030145,           0.0069771,           0.0097898,           0.0060796,           0.0060796,           0.0060796
                 200,            0.021518,           0.0068396,           0.0018552,             0.80778,             0.41487,             0.57221,             0.37839,            0.026768,           0.0072222,            0.011565,           0.0060598,           0.0060598,           0.0060598
                 201,            0.021525,           0.0070207,           0.0020985,             0.83867,             0.41758,             0.56693,             0.38279,            0.025064,           0.0068541,            0.013991,             0.00604,             0.00604,             0.00604
                 202,            0.020518,           0.0066119,           0.0036755,             0.88347,             0.53818,             0.65535,             0.39293,            0.023887,           0.0075638,            0.011723,           0.0060202,           0.0060202,           0.0060202
                 203,            0.020919,           0.0068274,           0.0025293,             0.92359,             0.54764,             0.61959,             0.37988,            0.025068,           0.0074437,            0.005036,           0.0060004,           0.0060004,           0.0060004
                 204,             0.02147,           0.0076034,           0.0015699,             0.75735,             0.63187,             0.63265,             0.42176,            0.027494,           0.0060754,           0.0080696,           0.0059806,           0.0059806,           0.0059806
                 205,            0.024083,           0.0070595,           0.0035618,             0.80622,             0.59847,             0.61833,             0.40484,            0.028581,           0.0060799,             0.01152,           0.0059608,           0.0059608,           0.0059608
                 206,            0.021716,            0.006503,           0.0040721,             0.72621,              0.5989,             0.58324,             0.36715,            0.026973,           0.0060816,            0.017061,            0.005941,            0.005941,            0.005941
                 207,            0.021432,           0.0065717,           0.0020561,              0.6844,             0.48352,             0.47812,             0.31308,            0.025716,           0.0065823,            0.047583,           0.0059212,           0.0059212,           0.0059212
                 208,            0.020364,           0.0064306,            0.003108,             0.98597,             0.59365,              0.6321,             0.41027,            0.023442,           0.0059383,           0.0079006,           0.0059014,           0.0059014,           0.0059014
                 209,            0.022443,           0.0071535,           0.0024388,             0.82187,             0.53339,             0.65024,              0.3706,             0.02859,           0.0054479,            0.010957,           0.0058816,           0.0058816,           0.0058816
                 210,            0.021103,           0.0072386,           0.0033764,             0.93373,             0.56593,             0.65307,             0.40226,            0.027912,           0.0056102,            0.010299,           0.0058618,           0.0058618,           0.0058618
                 211,            0.021185,           0.0064974,           0.0020289,             0.86676,             0.56593,             0.61984,              0.4088,            0.025868,           0.0061271,           0.0077044,            0.005842,            0.005842,            0.005842
                 212,            0.020704,           0.0072011,           0.0021576,             0.85745,             0.51906,             0.61817,             0.42443,            0.023538,           0.0067062,           0.0089932,           0.0058222,           0.0058222,           0.0058222
                 213,            0.020697,           0.0067215,           0.0026726,             0.82739,             0.58798,             0.62237,             0.41239,            0.023027,           0.0071185,           0.0096129,           0.0058024,           0.0058024,           0.0058024
                 214,            0.021132,           0.0070138,            0.002284,             0.94716,             0.58309,             0.69738,             0.46509,            0.021853,           0.0070238,           0.0064381,           0.0057826,           0.0057826,           0.0057826
                 215,            0.021294,           0.0072133,           0.0013886,             0.94714,             0.67033,             0.71027,             0.47765,            0.022135,           0.0068302,           0.0056307,           0.0057628,           0.0057628,           0.0057628
                 216,            0.021149,           0.0061328,           0.0036561,             0.91616,             0.63187,              0.6906,              0.4752,            0.023047,           0.0072386,           0.0054163,            0.005743,            0.005743,            0.005743
                 217,            0.020474,           0.0064483,           0.0035493,             0.94012,             0.66457,             0.69053,             0.46835,            0.023275,           0.0068152,           0.0050784,           0.0057232,           0.0057232,           0.0057232
                 218,            0.020047,           0.0065594,           0.0035136,             0.92546,             0.63187,              0.6818,             0.42177,             0.02696,           0.0068078,            0.006348,           0.0057034,           0.0057034,           0.0057034
                 219,            0.022084,           0.0068079,            0.004771,             0.82431,             0.66231,             0.66754,              0.4359,            0.026913,           0.0066879,           0.0052303,           0.0056836,           0.0056836,           0.0056836
                 220,            0.020722,           0.0065895,           0.0023675,             0.89489,             0.67033,             0.70727,              0.4761,            0.027028,           0.0067751,           0.0048455,           0.0056638,           0.0056638,           0.0056638
                 221,            0.020189,           0.0064004,           0.0021044,             0.93912,             0.59383,             0.65301,              0.4411,            0.027397,            0.006588,           0.0051799,            0.005644,            0.005644,            0.005644
                 222,             0.01961,           0.0067599,           0.0027263,             0.93088,              0.6074,             0.64099,             0.43939,             0.02956,           0.0064154,           0.0056883,           0.0056242,           0.0056242,           0.0056242
                 223,            0.021401,           0.0061534,           0.0030531,             0.64803,             0.70879,             0.64264,             0.40847,            0.029156,           0.0066321,           0.0051516,           0.0056044,           0.0056044,           0.0056044
                 224,            0.020822,           0.0061792,           0.0022245,             0.94748,             0.55596,             0.66255,             0.42087,            0.026096,           0.0060318,           0.0050604,           0.0055846,           0.0055846,           0.0055846
                 225,            0.022514,           0.0063612,           0.0019945,             0.65797,             0.62314,             0.66139,             0.44612,            0.025961,           0.0057616,           0.0049322,           0.0055648,           0.0055648,           0.0055648
                 226,            0.019737,           0.0065264,           0.0021031,             0.72882,             0.59623,             0.69345,             0.45331,            0.023948,           0.0050135,           0.0087006,            0.005545,            0.005545,            0.005545
                 227,            0.021825,           0.0064461,           0.0014677,             0.82299,             0.65508,              0.7067,             0.45177,            0.024234,           0.0052905,           0.0067106,           0.0055252,           0.0055252,           0.0055252
                 228,            0.020508,           0.0061324,           0.0033251,             0.60699,             0.76046,             0.67168,             0.43507,            0.025437,           0.0057578,           0.0080464,           0.0055054,           0.0055054,           0.0055054
                 229,            0.020607,           0.0057551,           0.0032054,             0.84544,             0.56642,             0.68834,             0.46611,            0.024486,           0.0058012,            0.008672,           0.0054856,           0.0054856,           0.0054856
                 230,            0.020869,           0.0068879,           0.0021887,             0.82536,             0.66245,             0.72608,             0.48439,            0.023657,           0.0052629,           0.0095613,           0.0054658,           0.0054658,           0.0054658
                 231,            0.021066,           0.0069238,           0.0041578,             0.97327,              0.5989,             0.74165,             0.49238,            0.025717,            0.005192,            0.010269,            0.005446,            0.005446,            0.005446
                 232,            0.020115,           0.0066396,           0.0021726,             0.93006,             0.55716,             0.70305,             0.44306,            0.023607,           0.0060794,           0.0095453,           0.0054262,           0.0054262,           0.0054262
                 233,             0.02237,           0.0066583,           0.0018324,              0.8587,             0.55885,             0.66641,             0.41038,            0.024432,           0.0073111,           0.0064924,           0.0054064,           0.0054064,           0.0054064
                 234,            0.021003,           0.0062341,           0.0015599,             0.67813,             0.45604,             0.52418,             0.37818,            0.023696,           0.0069299,           0.0080328,           0.0053866,           0.0053866,           0.0053866
                 235,            0.021114,           0.0060903,          0.00099983,             0.93734,             0.52747,             0.63999,             0.40865,            0.024692,           0.0066335,           0.0089386,           0.0053668,           0.0053668,           0.0053668
                 236,            0.021396,           0.0060229,           0.0030153,             0.67521,             0.62053,             0.66551,             0.41026,            0.026079,           0.0065143,           0.0085923,            0.005347,            0.005347,            0.005347
                 237,            0.019821,           0.0063534,           0.0019835,             0.80082,             0.50968,             0.60413,             0.40936,            0.026337,           0.0066173,           0.0075588,           0.0053272,           0.0053272,           0.0053272
                 238,            0.020973,           0.0060171,           0.0018968,             0.95203,             0.50002,             0.56866,             0.40982,            0.027208,           0.0070992,           0.0066735,           0.0053074,           0.0053074,           0.0053074
                 239,            0.019686,           0.0058932,           0.0021596,             0.96853,             0.55592,             0.62249,             0.43115,            0.026345,           0.0069818,           0.0050095,           0.0052876,           0.0052876,           0.0052876
                 240,            0.020541,           0.0061197,           0.0023537,             0.84265,             0.47673,             0.55343,             0.38264,            0.027822,           0.0074432,           0.0062872,           0.0052678,           0.0052678,           0.0052678
                 241,            0.021062,           0.0069509,           0.0016816,             0.80047,             0.56044,               0.583,             0.37735,            0.027779,           0.0077615,           0.0065804,            0.005248,            0.005248,            0.005248
                 242,            0.017367,           0.0059238,           0.0010653,             0.75045,              0.5989,             0.62656,              0.4128,            0.029178,           0.0073304,           0.0065493,           0.0052282,           0.0052282,           0.0052282
                 243,            0.020285,           0.0055097,           0.0019043,              0.9156,             0.58817,             0.62735,             0.44607,            0.027083,           0.0074482,           0.0058364,           0.0052084,           0.0052084,           0.0052084
                 244,            0.019118,           0.0065292,           0.0011325,             0.77309,              0.5989,             0.61277,             0.48048,            0.026113,           0.0076978,           0.0054389,           0.0051886,           0.0051886,           0.0051886
                 245,            0.020788,           0.0064261,           0.0010383,             0.93398,              0.5989,             0.68954,             0.47013,            0.026923,           0.0073984,           0.0028547,           0.0051688,           0.0051688,           0.0051688
                 246,            0.020897,           0.0060593,           0.0027149,             0.89887,             0.61803,             0.69863,             0.50246,             0.02469,           0.0069854,           0.0021386,            0.005149,            0.005149,            0.005149
                 247,            0.019985,           0.0063367,           0.0024186,             0.79562,             0.60318,             0.69359,             0.51214,            0.023564,           0.0072615,           0.0035048,           0.0051292,           0.0051292,           0.0051292
                 248,            0.019404,           0.0059417,           0.0020352,             0.77727,             0.66907,             0.68887,             0.52176,            0.023047,           0.0075281,           0.0060487,           0.0051094,           0.0051094,           0.0051094
                 249,            0.019108,           0.0063669,           0.0017736,             0.87727,             0.52037,             0.66099,             0.52327,            0.023766,           0.0076644,           0.0068573,           0.0050896,           0.0050896,           0.0050896
                 250,            0.019704,           0.0062511,            0.001456,             0.92395,             0.48428,             0.61638,             0.45962,            0.022999,           0.0082178,           0.0064031,           0.0050698,           0.0050698,           0.0050698
                 251,            0.019274,           0.0058866,           0.0013222,             0.95423,             0.51776,             0.61265,             0.43923,            0.023805,           0.0088205,           0.0066871,             0.00505,             0.00505,             0.00505
                 252,            0.018823,           0.0061559,           0.0010734,             0.85709,             0.56934,             0.63902,             0.46757,            0.025526,           0.0089657,           0.0065769,           0.0050302,           0.0050302,           0.0050302
                 253,            0.019333,           0.0061401,           0.0016781,             0.97584,             0.57951,             0.63147,             0.48575,             0.02579,           0.0088732,           0.0062131,           0.0050104,           0.0050104,           0.0050104
                 254,            0.018245,           0.0061216,           0.0032626,             0.99076,             0.59471,             0.63271,             0.48428,            0.023573,           0.0086703,           0.0054479,           0.0049906,           0.0049906,           0.0049906
                 255,            0.019214,            0.005267,           0.0024335,              0.8632,             0.52747,             0.68996,             0.48319,            0.024621,           0.0084097,           0.0048499,           0.0049708,           0.0049708,           0.0049708
                 256,            0.019648,           0.0059018,           0.0013777,             0.73612,             0.56593,             0.65794,             0.46362,            0.024031,           0.0080512,            0.004487,            0.004951,            0.004951,            0.004951
                 257,            0.018131,           0.0054017,          0.00097342,                   1,             0.61278,             0.70221,             0.46844,               0.023,           0.0075481,           0.0047076,           0.0049312,           0.0049312,           0.0049312
                 258,            0.019001,           0.0060529,           0.0019111,             0.92645,             0.67036,             0.73396,             0.46741,            0.024261,           0.0074286,           0.0048541,           0.0049114,           0.0049114,           0.0049114
                 259,            0.019268,           0.0058239,           0.0011025,             0.88288,             0.67033,               0.716,             0.45409,            0.024406,           0.0067842,            0.006063,           0.0048916,           0.0048916,           0.0048916
                 260,            0.020117,           0.0061393,           0.0035543,             0.98874,             0.66941,             0.76299,             0.46749,            0.024823,           0.0069296,           0.0059815,           0.0048718,           0.0048718,           0.0048718
                 261,            0.019008,           0.0055806,            0.001079,             0.82644,             0.61038,             0.72442,             0.46173,            0.025498,           0.0064056,           0.0049736,            0.004852,            0.004852,            0.004852
                 262,            0.019696,           0.0064324,           0.0035761,             0.82049,             0.62094,              0.7331,             0.47411,            0.023036,           0.0066736,           0.0063251,           0.0048322,           0.0048322,           0.0048322
                 263,            0.017938,           0.0057047,           0.0021224,             0.84407,             0.56115,             0.68924,             0.47474,            0.021906,           0.0073788,           0.0072846,           0.0048124,           0.0048124,           0.0048124
                 264,             0.01809,           0.0058539,            0.001751,             0.65453,             0.61509,             0.62952,             0.43481,            0.022858,            0.007334,           0.0067847,           0.0047926,           0.0047926,           0.0047926
                 265,            0.018626,           0.0062717,           0.0015783,             0.95452,             0.59838,             0.66693,             0.44666,            0.024383,           0.0072763,           0.0056647,           0.0047728,           0.0047728,           0.0047728
                 266,            0.017684,            0.006184,           0.0012872,             0.74951,             0.65866,             0.64052,             0.42702,            0.024403,           0.0078533,            0.005359,            0.004753,            0.004753,            0.004753
                 267,             0.01784,           0.0060979,          0.00087263,             0.81474,             0.59567,             0.62588,              0.4107,            0.023324,           0.0082023,           0.0052121,           0.0047332,           0.0047332,           0.0047332
                 268,            0.018334,           0.0056067,          0.00087376,             0.64838,             0.66841,             0.64052,             0.43128,            0.023384,           0.0077441,           0.0053411,           0.0047134,           0.0047134,           0.0047134
                 269,            0.016265,           0.0055422,           0.0016518,             0.72674,              0.5989,             0.65413,             0.45484,            0.020548,           0.0070088,           0.0061463,           0.0046936,           0.0046936,           0.0046936
                 270,            0.019589,           0.0059262,           0.0013031,             0.68022,             0.67033,             0.64303,             0.47348,            0.021638,           0.0074441,            0.005854,           0.0046738,           0.0046738,           0.0046738
                 271,            0.020083,           0.0058688,           0.0031841,              0.9286,             0.55164,             0.64965,             0.46985,            0.022313,            0.007297,           0.0087364,            0.004654,            0.004654,            0.004654
                 272,            0.017171,           0.0054561,           0.0024452,             0.82291,             0.62991,             0.64979,             0.47655,            0.019416,           0.0070765,            0.011562,           0.0046342,           0.0046342,           0.0046342
                 273,             0.01902,           0.0067047,           0.0017205,             0.82688,             0.67033,             0.69038,             0.46436,            0.019735,           0.0075004,           0.0080608,           0.0046144,           0.0046144,           0.0046144
                 274,            0.018852,           0.0059296,           0.0014664,              0.6505,             0.74176,             0.71315,             0.45297,            0.023325,            0.008338,           0.0067934,           0.0045946,           0.0045946,           0.0045946
                 275,            0.018731,            0.005841,           0.0014394,             0.59819,             0.67033,             0.63811,             0.41698,            0.024325,           0.0082383,           0.0061514,           0.0045748,           0.0045748,           0.0045748
                 276,            0.020099,           0.0057652,           0.0011048,              0.6648,             0.71218,               0.695,             0.44289,            0.024743,           0.0085151,           0.0058761,            0.004555,            0.004555,            0.004555
                 277,            0.017949,           0.0057915,           0.0022793,              0.9035,              0.5989,              0.6796,             0.45715,            0.025189,            0.008004,           0.0069055,           0.0045352,           0.0045352,           0.0045352
                 278,            0.017865,            0.005507,           0.0011309,             0.88426,              0.5989,             0.68233,             0.46794,            0.025711,           0.0077989,           0.0064514,           0.0045154,           0.0045154,           0.0045154
                 279,            0.019942,           0.0058706,           0.0034355,             0.93071,             0.53161,             0.64972,             0.43636,            0.025709,           0.0078647,           0.0058216,           0.0044956,           0.0044956,           0.0044956
                 280,            0.019483,           0.0061768,            0.001835,             0.77936,              0.5976,             0.59471,             0.43021,            0.025158,           0.0084054,           0.0059777,           0.0044758,           0.0044758,           0.0044758
                 281,            0.017748,           0.0056528,           0.0013379,             0.70869,              0.5989,             0.59456,             0.40738,            0.026962,            0.008414,           0.0066629,            0.004456,            0.004456,            0.004456
                 282,            0.017892,           0.0061645,           0.0017646,             0.74858,             0.52427,             0.57429,             0.38602,            0.026215,           0.0081708,           0.0083781,           0.0044362,           0.0044362,           0.0044362
                 283,            0.018975,           0.0050556,           0.0026223,             0.94229,             0.52502,             0.59375,             0.39925,            0.025899,           0.0081854,           0.0089439,           0.0044164,           0.0044164,           0.0044164
                 284,            0.017814,           0.0061384,           0.0019896,             0.93929,             0.48539,             0.56155,             0.37522,            0.027449,           0.0085354,           0.0094836,           0.0043966,           0.0043966,           0.0043966
                 285,            0.017951,           0.0065674,           0.0023511,             0.83556,             0.55827,             0.59136,              0.3772,            0.028423,           0.0084434,            0.010145,           0.0043768,           0.0043768,           0.0043768
                 286,            0.017086,           0.0054459,           0.0024651,                0.74,             0.48901,             0.52387,             0.34509,            0.030743,           0.0083711,            0.008978,            0.004357,            0.004357,            0.004357
                 287,            0.020285,           0.0056276,           0.0031674,             0.67275,              0.5609,             0.56388,             0.38729,            0.030414,           0.0082393,           0.0070945,           0.0043372,           0.0043372,           0.0043372
                 288,            0.018706,           0.0068098,            0.001832,             0.68307,             0.52747,             0.57372,              0.4126,            0.025303,           0.0087631,           0.0061037,           0.0043174,           0.0043174,           0.0043174
                 289,            0.016373,           0.0054142,            0.002202,             0.86015,             0.41269,             0.53687,             0.40765,            0.023412,           0.0087814,           0.0062908,           0.0042976,           0.0042976,           0.0042976
                 290,            0.018474,           0.0051853,           0.0018756,             0.60927,             0.52229,             0.57249,             0.40648,            0.024352,           0.0084383,            0.008568,           0.0042778,           0.0042778,           0.0042778
                 291,             0.01692,           0.0051692,           0.0024029,             0.64252,             0.52747,             0.54789,             0.40118,            0.026118,           0.0086424,           0.0082216,            0.004258,            0.004258,            0.004258
                 292,            0.017938,           0.0058546,           0.0014398,             0.72547,              0.5989,             0.60983,               0.434,            0.024842,           0.0083878,           0.0070092,           0.0042382,           0.0042382,           0.0042382
                 293,            0.016859,           0.0056857,           0.0011694,             0.72349,              0.5989,             0.63645,             0.47126,            0.023445,            0.008271,            0.007159,           0.0042184,           0.0042184,           0.0042184
                 294,            0.019063,           0.0058073,           0.0010285,             0.80457,             0.59643,              0.6441,             0.49782,            0.021593,            0.008147,           0.0076355,           0.0041986,           0.0041986,           0.0041986
                 295,            0.017253,           0.0052679,           0.0010058,             0.79184,             0.58476,             0.65058,             0.51469,            0.021494,           0.0083818,           0.0073942,           0.0041788,           0.0041788,           0.0041788
                 296,            0.019245,           0.0061456,           0.0010287,             0.78994,             0.52485,             0.61064,             0.46526,            0.024207,           0.0084298,           0.0064646,            0.004159,            0.004159,            0.004159
                 297,            0.019863,           0.0060756,           0.0012041,             0.79019,             0.58798,             0.63115,             0.47213,             0.02537,           0.0081675,           0.0052475,           0.0041392,           0.0041392,           0.0041392
                 298,            0.017247,           0.0050584,          0.00057674,             0.77825,              0.5989,             0.62516,             0.47133,            0.026343,           0.0080464,           0.0057567,           0.0041194,           0.0041194,           0.0041194
                 299,            0.018261,           0.0058859,           0.0013452,             0.76723,              0.5989,             0.63975,             0.47008,             0.02322,           0.0075588,            0.006498,           0.0040996,           0.0040996,           0.0040996
                 300,            0.019303,           0.0051978,           0.0021907,             0.88162,             0.52356,              0.6459,              0.4653,            0.022571,            0.007498,           0.0066732,           0.0040798,           0.0040798,           0.0040798
                 301,            0.017485,            0.006069,           0.0014086,             0.77951,             0.57107,             0.64904,             0.48175,             0.02179,           0.0074952,           0.0069009,             0.00406,             0.00406,             0.00406
                 302,            0.016845,           0.0053848,           0.0016273,             0.82788,             0.55808,             0.64983,             0.46676,            0.022181,           0.0074751,           0.0074566,           0.0040402,           0.0040402,           0.0040402
                 303,            0.017433,            0.005351,          0.00086339,             0.81784,             0.65608,             0.67429,              0.4838,            0.021732,           0.0078084,           0.0073807,           0.0040204,           0.0040204,           0.0040204
                 304,            0.018596,            0.005735,           0.0017056,             0.93799,             0.66998,             0.70797,             0.45308,            0.022582,           0.0079777,           0.0072065,           0.0040006,           0.0040006,           0.0040006
                 305,            0.017242,           0.0056753,           0.0014054,             0.97652,             0.66841,             0.71434,             0.45956,            0.023498,            0.007884,           0.0066936,           0.0039808,           0.0039808,           0.0039808
                 306,            0.018063,           0.0055066,           0.0014457,             0.98391,             0.67033,             0.72174,             0.46579,            0.023824,           0.0074353,           0.0059992,            0.003961,            0.003961,            0.003961
                 307,             0.01683,           0.0053998,           0.0015223,             0.85977,             0.63736,             0.63062,             0.47746,            0.022685,           0.0068734,           0.0059543,           0.0039412,           0.0039412,           0.0039412
                 308,            0.017518,           0.0053628,          0.00073561,             0.81703,             0.70879,             0.68378,             0.48491,            0.023668,           0.0068493,           0.0059701,           0.0039214,           0.0039214,           0.0039214
                 309,            0.018198,           0.0051298,          0.00083642,             0.82759,              0.6922,              0.7066,             0.46937,            0.024448,           0.0067086,           0.0073522,           0.0039016,           0.0039016,           0.0039016
                 310,            0.018303,           0.0058858,           0.0012377,             0.87738,             0.68276,             0.71621,             0.44264,            0.024991,           0.0059705,           0.0097546,           0.0038818,           0.0038818,           0.0038818
