               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.034307,            0.012522,           0.0046526,             0.89357,             0.88221,             0.93027,              0.6232,            0.023489,           0.0045892,           0.0013525,            0.008317,            0.008317,            0.008317
                  53,            0.032995,            0.012666,           0.0046426,             0.94758,             0.84708,             0.92867,             0.61413,            0.024942,           0.0048776,           0.0010767,            0.008284,            0.008284,            0.008284
                  54,            0.029247,            0.011515,           0.0044821,             0.89513,             0.80476,             0.92959,             0.57816,            0.023194,           0.0050856,          0.00093744,            0.008251,            0.008251,            0.008251
                  55,            0.030258,            0.012489,           0.0048132,             0.86698,             0.92077,             0.96519,             0.61391,            0.022944,           0.0048277,          0.00089129,            0.008218,            0.008218,            0.008218
                  56,            0.030505,              0.0118,           0.0029022,             0.91386,              0.8595,             0.94996,             0.59037,              0.0261,           0.0046637,          0.00084404,            0.008185,            0.008185,            0.008185
                  57,            0.030416,            0.013197,           0.0046735,             0.90514,             0.85914,             0.94502,             0.56907,            0.024029,            0.004735,           0.0011379,            0.008152,            0.008152,            0.008152
                  58,            0.028908,            0.012107,           0.0038254,             0.88932,             0.88003,             0.94453,             0.60153,            0.022699,           0.0045388,           0.0011305,            0.008119,            0.008119,            0.008119
                  59,             0.03178,              0.0126,           0.0053663,             0.88532,             0.81492,             0.89004,             0.57296,            0.019755,           0.0050198,           0.0067063,            0.008086,            0.008086,            0.008086
                  60,            0.026971,            0.012028,           0.0042144,              0.9562,             0.86956,             0.94163,             0.61591,            0.021294,           0.0046665,           0.0024709,            0.008053,            0.008053,            0.008053
                  61,            0.028189,            0.012164,           0.0031734,             0.96686,               0.871,             0.95079,              0.6277,            0.022193,           0.0045231,           0.0014343,             0.00802,             0.00802,             0.00802
                  62,            0.029501,            0.011477,           0.0038756,             0.93161,             0.85056,             0.93557,             0.60127,            0.024395,           0.0045601,           0.0013541,            0.007987,            0.007987,            0.007987
                  63,            0.029008,            0.012131,           0.0033026,             0.89234,             0.82193,             0.93127,             0.60586,            0.021681,           0.0045418,           0.0013526,            0.007954,            0.007954,            0.007954
                  64,            0.030114,            0.011689,           0.0034203,             0.93892,             0.84154,             0.94302,             0.59006,            0.022676,           0.0044553,           0.0012827,            0.007921,            0.007921,            0.007921
                  65,            0.028517,             0.01178,           0.0039486,             0.89898,             0.85214,             0.93621,             0.61592,            0.021744,            0.004568,          0.00068235,            0.007888,            0.007888,            0.007888
                  66,            0.028536,            0.011673,            0.003502,             0.84355,             0.88314,             0.93376,              0.6088,             0.02335,           0.0045448,          0.00059207,            0.007855,            0.007855,            0.007855
                  67,            0.027909,            0.011039,           0.0035977,             0.88449,             0.84645,             0.93135,             0.60982,            0.023278,           0.0045681,           0.0012536,            0.007822,            0.007822,            0.007822
                  68,            0.027873,            0.010629,           0.0027482,             0.90453,              0.8964,             0.94659,             0.62916,            0.022888,           0.0042563,           0.0011313,            0.007789,            0.007789,            0.007789
                  69,            0.028668,            0.011167,            0.003233,             0.92153,             0.87291,             0.93987,             0.61756,            0.020305,           0.0041852,           0.0013707,            0.007756,            0.007756,            0.007756
                  70,            0.030095,            0.011051,           0.0029468,              0.9068,             0.90278,              0.9238,              0.6226,            0.022446,           0.0042397,           0.0013061,            0.007723,            0.007723,            0.007723
                  71,            0.027571,            0.010701,           0.0032258,             0.90885,             0.88115,             0.94216,              0.6249,            0.021698,           0.0042522,          0.00086517,             0.00769,             0.00769,             0.00769
                  72,            0.027401,            0.010802,           0.0034628,             0.90939,              0.8652,             0.93919,             0.65465,            0.020611,           0.0042164,           0.0012685,            0.007657,            0.007657,            0.007657
                  73,             0.02727,            0.012111,           0.0042551,             0.88028,             0.83522,             0.90962,             0.61919,            0.021239,           0.0045667,           0.0017504,            0.007624,            0.007624,            0.007624
                  74,            0.027929,            0.011502,           0.0045552,             0.92898,             0.80272,               0.919,             0.61682,            0.020797,           0.0046543,           0.0013379,            0.007591,            0.007591,            0.007591
                  75,            0.029081,            0.011429,           0.0060575,             0.90443,             0.86194,             0.92481,             0.62318,            0.021515,           0.0045436,           0.0010439,            0.007558,            0.007558,            0.007558
                  76,            0.027214,            0.011812,            0.004147,             0.89712,             0.86154,             0.94876,             0.62013,            0.022176,           0.0045045,           0.0014812,            0.007525,            0.007525,            0.007525
                  77,            0.027049,            0.011503,            0.003706,             0.90053,             0.96188,             0.96555,             0.62968,            0.019943,           0.0043556,           0.0025329,            0.007492,            0.007492,            0.007492
                  78,            0.026716,            0.011676,           0.0039228,             0.92756,             0.86705,             0.94756,             0.63442,            0.021043,           0.0042538,          0.00081617,            0.007459,            0.007459,            0.007459
                  79,            0.027779,            0.011737,           0.0046263,             0.90968,             0.91176,             0.95542,             0.67111,            0.022457,           0.0040524,           0.0012359,            0.007426,            0.007426,            0.007426
                  80,            0.026673,            0.011322,            0.002653,             0.94635,             0.87511,             0.95818,             0.66218,            0.020754,           0.0042215,          0.00071336,            0.007393,            0.007393,            0.007393
                  81,            0.027145,            0.011208,           0.0027099,             0.90707,             0.94118,             0.97206,             0.67478,             0.02055,           0.0041293,          0.00072513,             0.00736,             0.00736,             0.00736
                  82,            0.025607,            0.011355,           0.0022439,             0.92364,             0.90893,             0.96556,             0.67036,            0.020664,           0.0040548,          0.00077889,            0.007327,            0.007327,            0.007327
                  83,            0.027544,            0.011028,             0.00247,             0.95831,             0.91107,             0.96546,             0.64799,             0.02213,           0.0041252,           0.0011669,            0.007294,            0.007294,            0.007294
                  84,            0.026679,            0.010938,           0.0032303,             0.92435,              0.9198,             0.94745,             0.67266,            0.019972,           0.0039656,          0.00094633,            0.007261,            0.007261,            0.007261
                  85,            0.026802,            0.011508,           0.0036684,             0.92314,             0.92037,             0.96266,              0.6688,            0.019972,            0.003995,           0.0012538,            0.007228,            0.007228,            0.007228
                  86,            0.027814,            0.011596,           0.0061022,             0.92919,             0.89543,             0.96979,             0.65474,             0.01855,           0.0041008,          0.00096422,            0.007195,            0.007195,            0.007195
                  87,            0.026113,            0.011209,           0.0034672,             0.92834,             0.91105,               0.966,             0.66819,            0.019026,           0.0042733,           0.0010896,            0.007162,            0.007162,            0.007162
                  88,            0.026653,            0.011355,           0.0026733,             0.90883,             0.89996,             0.95194,             0.63784,            0.020997,           0.0043853,          0.00096677,            0.007129,            0.007129,            0.007129
                  89,            0.025922,            0.010635,           0.0021926,             0.94119,             0.89095,             0.96511,             0.66402,            0.021695,           0.0040713,           0.0010384,            0.007096,            0.007096,            0.007096
                  90,            0.026326,            0.010937,           0.0026681,             0.95989,             0.87577,              0.9653,             0.67568,            0.019737,           0.0040767,          0.00086095,            0.007063,            0.007063,            0.007063
                  91,            0.025675,            0.010062,           0.0030944,             0.94112,             0.89263,             0.95217,             0.66949,            0.021626,           0.0040322,           0.0009489,             0.00703,             0.00703,             0.00703
                  92,            0.026625,            0.010683,           0.0044654,             0.87591,             0.87623,             0.93875,             0.63653,            0.022507,           0.0039076,           0.0011407,            0.006997,            0.006997,            0.006997
                  93,            0.026111,            0.010693,           0.0042656,             0.95016,             0.86482,             0.93508,             0.60016,            0.024447,            0.004053,           0.0012479,            0.006964,            0.006964,            0.006964
                  94,            0.025354,            0.010472,           0.0023981,             0.89873,             0.90867,             0.93865,              0.6171,            0.023088,           0.0042225,          0.00086202,            0.006931,            0.006931,            0.006931
                  95,            0.026159,            0.010878,           0.0022379,             0.95261,             0.90116,             0.96153,             0.65122,            0.020161,           0.0039748,          0.00060181,            0.006898,            0.006898,            0.006898
                  96,            0.025463,            0.010378,           0.0032934,             0.91962,             0.93759,             0.96367,              0.6968,            0.020034,           0.0040139,           0.0006128,            0.006865,            0.006865,            0.006865
                  97,            0.023565,             0.01021,            0.002402,              0.8843,             0.91125,             0.94707,             0.69071,            0.020066,           0.0040804,           0.0015263,            0.006832,            0.006832,            0.006832
                  98,            0.026904,            0.010746,           0.0037901,             0.92967,              0.9188,             0.94759,             0.67425,            0.019824,           0.0040958,           0.0015297,            0.006799,            0.006799,            0.006799
                  99,            0.024236,             0.01034,           0.0038809,             0.95419,             0.96038,             0.97205,             0.67556,            0.019945,           0.0039799,          0.00074828,            0.006766,            0.006766,            0.006766
                 100,            0.025158,            0.010243,           0.0039664,             0.96973,             0.96245,             0.98246,             0.69226,            0.020287,           0.0037766,           0.0006888,            0.006733,            0.006733,            0.006733
                 101,            0.025193,            0.010782,           0.0025794,             0.91675,              0.9537,             0.97373,             0.68982,            0.019698,           0.0039184,          0.00076806,              0.0067,              0.0067,              0.0067
                 102,             0.02633,            0.010778,           0.0025245,             0.89802,             0.92138,             0.95694,             0.68167,            0.020514,           0.0039684,          0.00071657,            0.006667,            0.006667,            0.006667
                 103,            0.024113,            0.010184,           0.0016372,             0.90384,             0.92606,             0.96421,             0.69877,            0.020795,           0.0040144,          0.00072978,            0.006634,            0.006634,            0.006634
                 104,            0.025242,            0.010248,           0.0027012,             0.93465,             0.90794,             0.96528,             0.69815,            0.018943,           0.0038651,          0.00074905,            0.006601,            0.006601,            0.006601
                 105,            0.024612,            0.010069,           0.0026243,             0.98696,             0.87778,             0.96486,             0.67224,            0.019394,           0.0037812,          0.00056421,            0.006568,            0.006568,            0.006568
                 106,            0.023752,           0.0097276,           0.0019637,             0.97778,             0.88041,              0.9706,             0.67902,            0.020142,           0.0037487,          0.00070243,            0.006535,            0.006535,            0.006535
                 107,            0.024077,            0.009742,           0.0017215,               0.959,             0.90036,             0.96751,             0.68637,            0.020432,           0.0037951,            0.000772,            0.006502,            0.006502,            0.006502
                 108,            0.025918,           0.0096989,           0.0016229,              0.9353,             0.92382,             0.96611,             0.65209,            0.021244,           0.0038238,          0.00077974,            0.006469,            0.006469,            0.006469
                 109,            0.025331,             0.01037,           0.0018015,             0.91068,             0.91056,             0.95215,             0.66033,            0.022035,           0.0038589,          0.00078889,            0.006436,            0.006436,            0.006436
                 110,            0.024719,            0.010308,           0.0018016,             0.92717,             0.91393,             0.95181,             0.68771,            0.019305,           0.0037918,          0.00090109,            0.006403,            0.006403,            0.006403
                 111,            0.022726,            0.010162,           0.0030373,             0.92722,             0.92077,             0.95936,             0.69746,            0.018737,            0.003743,          0.00073328,             0.00637,             0.00637,             0.00637
                 112,             0.02297,            0.010156,           0.0022349,             0.94938,             0.94799,             0.96714,             0.69114,            0.019191,           0.0037418,          0.00074702,            0.006337,            0.006337,            0.006337
                 113,            0.024709,           0.0093427,           0.0026864,             0.98188,             0.94821,             0.98027,             0.71123,            0.017935,           0.0037071,          0.00082068,            0.006304,            0.006304,            0.006304
                 114,            0.022253,            0.009434,           0.0028741,             0.97735,             0.92557,             0.98045,             0.73054,            0.018223,           0.0037188,          0.00091399,            0.006271,            0.006271,            0.006271
                 115,            0.023612,           0.0097503,           0.0021679,             0.94281,             0.95098,             0.97755,             0.73137,            0.017623,            0.003761,           0.0011832,            0.006238,            0.006238,            0.006238
                 116,             0.02335,            0.010228,              0.0033,             0.94468,             0.93137,             0.97227,             0.72488,            0.016823,           0.0037078,          0.00087946,            0.006205,            0.006205,            0.006205
                 117,             0.02186,           0.0098727,            0.002622,             0.92485,             0.93857,             0.97384,             0.72367,            0.017938,           0.0036838,          0.00099461,            0.006172,            0.006172,            0.006172
                 118,             0.02205,           0.0099305,           0.0018489,             0.93593,             0.94019,             0.97836,             0.69952,            0.017736,           0.0038033,          0.00096304,            0.006139,            0.006139,            0.006139
                 119,              0.0221,           0.0095325,           0.0023302,             0.96883,             0.93376,             0.97701,             0.71935,             0.01827,           0.0037857,          0.00079189,            0.006106,            0.006106,            0.006106
                 120,            0.022837,           0.0096692,           0.0020283,             0.95285,             0.93984,             0.97655,             0.70263,             0.01834,           0.0037548,           0.0010121,            0.006073,            0.006073,            0.006073
                 121,            0.023798,           0.0099109,           0.0027539,             0.96704,             0.91016,             0.97455,              0.7154,            0.017501,           0.0037624,          0.00091402,             0.00604,             0.00604,             0.00604
                 122,            0.021904,           0.0096644,            0.001753,             0.91852,             0.92081,             0.97503,             0.70584,            0.018999,           0.0037616,           0.0010507,            0.006007,            0.006007,            0.006007
                 123,            0.021592,           0.0089171,           0.0020364,             0.92281,             0.89681,             0.97073,             0.70559,            0.018502,           0.0039401,          0.00097449,            0.005974,            0.005974,            0.005974
                 124,            0.023138,           0.0091512,            0.002327,             0.92076,             0.92328,              0.9782,             0.71311,            0.019918,           0.0038015,          0.00085516,            0.005941,            0.005941,            0.005941
                 125,            0.024174,           0.0096754,           0.0020833,              0.9585,             0.92428,              0.9693,             0.71545,            0.019951,           0.0037614,          0.00080259,            0.005908,            0.005908,            0.005908
                 126,            0.022769,           0.0098381,           0.0012615,             0.93268,             0.95058,             0.98264,             0.72145,            0.018338,           0.0036905,          0.00066724,            0.005875,            0.005875,            0.005875
                 127,            0.022653,           0.0092055,           0.0016048,             0.95388,             0.94118,             0.97223,             0.72548,            0.018368,           0.0036701,          0.00075647,            0.005842,            0.005842,            0.005842
                 128,            0.022505,           0.0092456,           0.0020624,             0.97417,             0.93097,             0.96384,             0.73308,            0.018685,           0.0036587,           0.0009001,            0.005809,            0.005809,            0.005809
                 129,            0.019502,           0.0091522,           0.0023871,             0.96465,             0.93946,             0.97223,             0.73287,            0.019219,           0.0036217,          0.00070379,            0.005776,            0.005776,            0.005776
                 130,            0.023997,           0.0093676,           0.0025509,             0.98282,             0.96038,             0.98696,             0.73604,            0.017851,           0.0035261,          0.00072708,            0.005743,            0.005743,            0.005743
                 131,            0.022686,           0.0092915,           0.0019234,             0.97674,             0.95502,             0.97541,             0.73187,            0.019405,           0.0035821,          0.00093168,             0.00571,             0.00571,             0.00571
                 132,            0.022402,           0.0091936,           0.0030027,             0.96182,             0.96038,             0.97993,             0.72763,            0.018265,           0.0036704,          0.00060185,            0.005677,            0.005677,            0.005677
                 133,            0.022383,           0.0095398,           0.0013721,             0.95775,             0.89713,             0.96917,              0.7384,             0.01644,           0.0035797,          0.00054527,            0.005644,            0.005644,            0.005644
                 134,            0.022169,           0.0093253,           0.0011318,             0.93051,             0.91216,             0.97386,             0.73708,            0.017941,           0.0035207,          0.00049236,            0.005611,            0.005611,            0.005611
                 135,            0.020374,           0.0096074,           0.0019227,             0.93814,             0.94078,             0.97777,              0.7177,             0.01828,           0.0036655,          0.00085656,            0.005578,            0.005578,            0.005578
                 136,             0.02316,           0.0093147,           0.0014654,             0.94439,             0.96038,              0.9789,             0.73537,             0.01699,           0.0035568,           0.0009571,            0.005545,            0.005545,            0.005545
                 137,            0.021506,           0.0093311,           0.0018497,             0.94042,             0.94754,             0.97684,             0.73317,             0.01845,           0.0035761,          0.00070648,            0.005512,            0.005512,            0.005512
                 138,            0.022413,           0.0092098,           0.0014606,             0.96461,             0.93779,             0.97526,             0.73464,             0.01776,           0.0035416,          0.00083898,            0.005479,            0.005479,            0.005479
                 139,            0.021847,           0.0092165,           0.0017236,             0.94911,             0.93167,             0.96996,             0.71868,            0.017509,           0.0036736,           0.0010545,            0.005446,            0.005446,            0.005446
                 140,            0.021692,           0.0091731,           0.0012688,             0.95711,             0.92023,              0.9587,             0.69629,            0.018426,           0.0036385,           0.0014107,            0.005413,            0.005413,            0.005413
                 141,            0.020818,           0.0088519,            0.001718,             0.95508,             0.90116,             0.94739,             0.70543,            0.018188,           0.0037792,            0.001339,             0.00538,             0.00538,             0.00538
                 142,            0.020839,            0.009023,           0.0013383,             0.89702,             0.91392,             0.95737,             0.68737,            0.018754,           0.0038659,           0.0010012,            0.005347,            0.005347,            0.005347
                 143,            0.021932,           0.0095219,           0.0015835,             0.91587,             0.93017,             0.97235,             0.69487,            0.019137,            0.003913,          0.00052483,            0.005314,            0.005314,            0.005314
