               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.078846,            0.046408,            0.023339,           0.0005016,             0.18132,           0.0017365,          0.00067343,              0.0805,            0.011475,            0.023932,            0.008317,            0.008317,            0.008317
                  53,            0.079595,            0.045383,            0.023703,          0.00069887,             0.21978,           0.0081719,           0.0025261,            0.077478,            0.010057,            0.023596,            0.008284,            0.008284,            0.008284
                  54,            0.076941,            0.048492,            0.023215,          0.00051868,             0.18132,             0.02175,           0.0044983,            0.077152,            0.010548,            0.025134,            0.008251,            0.008251,            0.008251
                  55,             0.07626,            0.043721,            0.022024,          0.00051368,             0.18132,          0.00068819,          0.00013602,             0.07883,            0.012134,            0.030157,            0.008218,            0.008218,            0.008218
                  56,            0.076891,            0.043356,            0.022759,          0.00062247,             0.25275,           0.0025014,          0.00049138,            0.077575,            0.011482,            0.028064,            0.008185,            0.008185,            0.008185
                  57,            0.074374,            0.049355,            0.022821,          0.00062343,             0.25275,           0.0076606,           0.0033326,            0.077815,            0.011743,            0.024603,            0.008152,            0.008152,            0.008152
                  58,            0.076446,            0.045912,            0.022125,          0.00065429,             0.25275,           0.0032213,           0.0017205,            0.078359,              0.0114,            0.020734,            0.008119,            0.008119,            0.008119
                  59,            0.074479,            0.045395,            0.021549,          0.00067014,             0.21978,           0.0056252,           0.0032779,             0.07736,            0.012422,            0.019812,            0.008086,            0.008086,            0.008086
                  60,             0.07364,            0.046156,            0.021868,          0.00075556,             0.21978,           0.0046469,           0.0015682,            0.077283,            0.011256,            0.018103,            0.008053,            0.008053,            0.008053
                  61,            0.073033,            0.046656,            0.021244,           0.0010417,             0.29121,            0.015785,           0.0040712,            0.075893,            0.010041,            0.018726,             0.00802,             0.00802,             0.00802
                  62,            0.072036,            0.046123,            0.020297,            0.001347,             0.40659,             0.04777,           0.0066594,            0.073134,            0.010254,            0.018689,            0.007987,            0.007987,            0.007987
